개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3220000,3220000-103-1994-03710,19940420,,1,영업/정상,1,영업,,,,,234420358,126.6,135827,서울특별시 강남구 논현동 199-4번지 지하1층 ,"서울특별시 강남구 강남대로 482 (논현동,지하1층)",6120,S 노래팡팡,2018-10-05 11:47,U,36:55.0,단란주점,202098.0267,444801.4326,단란주점,,,,,,,,,,,,,,N,126.6,,,
3220000,3220000-103-1994-03557,1994-09-23,,1,영업/정상,1,영업,,,,,234446953,97.02,135-889,서울특별시 강남구 신사동 540-22,서울특별시 강남구 도산대로15길 8 (신사동),6036,포인트,2023-09-14 13:18,U,06:00.0,단란주점,202059.1949,446295.3537,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1993-03948,1993-12-22,,3,폐업,2,폐업,2023-09-18,,,,02 5426325,141.6,135-895,서울특별시 강남구 신사동 628-21,서울특별시 강남구 언주로 811 (신사동),6026,펄,2023-09-26 15:33,U,08:00.0,단란주점,202840.5123,446722.7723,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03725,1994-04-15,,1,영업/정상,1,영업,,,,,02  318 6005,129.04,135-514,서울특별시 강남구 역삼동 732-23,서울특별시 강남구 역삼로 241 (역삼동),6225,피카소,2023-10-12 17:35,U,04:00.0,단란주점,203699.9332,443957.6396,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-03322,19951006,,1,영업/정상,1,영업,,,,,234520850,129.15,135928,서울특별시 강남구 역삼동 773-4번지 ,서울특별시 강남구 언주로 331 (역삼동),6226,휘앙새,2003-01-09 0:00,I,59:59.0,단란주점,203889.9955,443907.962,단란주점,2,3,기타,갑,상수도전용,,,,,,,,,N,129.15,,,
3220000,3220000-103-1995-22353,19950928,,1,영업/정상,1,영업,,,,,02 5439779,91.38,135812,서울특별시 강남구 논현동 5-5번지 ,,,아마데우스,2001-11-27 0:00,I,59:59.0,단란주점,,,단란주점,0,0,기타,갑,상수도전용,,,,,,,,,N,91.38,,,
3220000,3220000-103-1995-03319,19951002,,1,영업/정상,1,영업,,,,,02 5490753,118.81,135815,서울특별시 강남구 논현동 58-5번지 ,서울특별시 강남구 논현로131길 7 (논현동),6046,트레조 노래광장,2018-02-20 15:41,I,59:59.0,단란주점,202556.8719,445785.0058,단란주점,,,,,,,,,,,,,,N,118.81,,,
3220000,3220000-103-1994-19979,19940525,,1,영업/정상,1,영업,,,,,234423752,130.9,135821,서울특별시 강남구 논현동 114-26 ,서울특별시 강남구 언주로134길 15 (논현동),6058,에이스 노래타운,2021-05-07 16:43,U,40:00.0,단란주점,203189.45,446077.165,단란주점,,,,,,,,,,,,,,N,130.9,,,
3220000,3220000-103-1993-04030,19931129,,1,영업/정상,1,영업,,,,,,133.91,135500,서울특별시 강남구 대치동 1019-13번지 ,서울특별시 강남구 삼성로 231 (대치동),6279,대치노래바하트,2016-12-07 15:09,I,59:59.0,단란주점,205325.6282,443959.4598,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,133.91,,,
3220000,3220000-103-1995-00641,19950707,,1,영업/정상,1,영업,,,,,,72.26,135907,서울특별시 강남구 역삼동 606-12번지 ,서울특별시 강남구 논현로105길 10 (역삼동),6125,라임,2015-04-21 9:55,I,59:59.0,단란주점,202890.765,444861.9549,단란주점,,,,,,,,,,,,,,N,72.26,,,
3220000,3220000-103-1993-03964,19931220,,1,영업/정상,1,영업,,,,,,140.33,135948,서울특별시 강남구 청담동 5-9 ,서울특별시 강남구 도산대로 450 (청담동),6062,그레이스,2021-11-02 15:58,U,40:00.0,단란주점,203951.8079,446813.0978,단란주점,0,0,,,,0,0,0,0,0,,0,0,N,140.33,,,
3220000,3220000-103-1994-03606,19940729,,1,영업/정상,1,영업,,,,,205562939,120.58,135913,서울특별시 강남구 역삼동 652-8번지 ,서울특별시 강남구 언주로107길 22 (역삼동),6135,허브노래바 큐,2019-09-04 15:42,U,40:00.0,단란주점,203235.4168,445046.6957,단란주점,,,,,,,,,,,,,,N,120.58,,,
3220000,3220000-103-1994-03593,19940803,,1,영업/정상,1,영업,,,,,234432134,118.75,135891,서울특별시 강남구 신사동 564-12번지 ,서울특별시 강남구 도산대로25길 16 (신사동),6032,블리스(bliss),2019-11-25 17:48,U,40:00.0,단란주점,202342.2937,446523.1667,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,118.75,,,
3220000,3220000-103-1994-03589,19940808,,1,영업/정상,1,영업,,,,,02 5424685,115.56,135870,서울특별시 강남구 삼성동 65-0번지 ,서울특별시 강남구 삼성로 642 (삼성동),6084,라포레,2015-10-13 17:56,I,59:59.0,단란주점,204470.8757,446131.7091,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,115.56,,,
3220000,3220000-103-1995-03402,1995-04-17,,3,폐업,2,폐업,2023-08-14,,,,234422529,118.64,135-517,서울특별시 강남구 청담동 99-23,서울특별시 강남구 압구정로 444 (청담동),6015,나나나,2023-08-14 13:50,U,07:00.0,단란주점,203958.4294,447108.13,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03662,1994-05-21,,1,영업/정상,1,영업,,,,,,147.9,135-930,서울특별시 강남구 역삼동 798,서울특별시 강남구 논현로63길 7 (역삼동),6257,소나무,2023-09-01 12:13,U,03:00.0,단란주점,203441.1305,443439.5746,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03703,1994-05-10,,1,영업/정상,1,영업,,,,,02  538 0902,90.18,135-910,서울특별시 강남구 역삼동 645-21,서울특별시 강남구 테헤란로19길 10 (역삼동),6131,오케이(OK)노래빠,2023-09-14 15:30,U,06:00.0,단란주점,202911.3941,444285.7946,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-19477,1995-05-03,,3,폐업,2,폐업,2023-09-18,,,,02 5630823,136.93,135-847,서울특별시 강남구 대치동 959-2,서울특별시 강남구 삼성로 420 (대치동),6185,자라,2023-09-26 15:32,U,08:00.0,단란주점,205072.7783,444704.1118,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1991-03129,1991-01-17,,1,영업/정상,1,영업,,,,,02  518 7115,147,135-818,서울특별시 강남구 논현동 89-19,서울특별시 강남구 학동로 221 (논현동),6053,에바다(Ephphata),2023-10-25 16:41,U,07:00.0,단란주점,202878.0959,445870.9799,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1993-04207,1993-10-12,,1,영업/정상,1,영업,,,,,,114.85,135-887,서울특별시 강남구 신사동 512-20,서울특별시 강남구 강남대로152길 9 (신사동),6035,센스,2024-04-01 16:55,U,03:00.0,단란주점,201718.9228,446115.4506,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1993-04028,1993-11-29,,1,영업/정상,1,영업,,,,,,104.32,135-887,서울특별시 강남구 신사동 512-0,서울특별시 강남구 강남대로154길 10 (신사동),6035,다모아,2024-01-17 15:30,U,09:00.0,단란주점,201714.8289,446145.5797,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-03335,1995-09-29,,1,영업/정상,1,영업,,,,,02 5525024,120.64,135-878,서울특별시 강남구 삼성동 153-63,서울특별시 강남구 테헤란로87길 37 (삼성동),6166,허브,2024-02-15 14:04,U,07:00.0,단란주점,205037.1703,445334.8585,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-03348,1995-09-21,,3,폐업,2,폐업,2024-04-04,,,,234434280,114.82,135-517,서울특별시 강남구 청담동 99-22,서울특별시 강남구 압구정로 446 (청담동),6015,까르마,2024-04-04 16:36,U,06:00.0,단란주점,203971.4753,447097.5188,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-03399,19950515,,1,영업/정상,1,영업,,,,,02  5185513,145.95,135897,서울특별시 강남구 신사동 666-7번지 ,서울특별시 강남구 선릉로 807 (신사동),6019,칼라,2015-10-27 15:29,I,59:59.0,단란주점,203387.8388,446896.1945,단란주점,,,,,,,,,,,,,,N,145.95,,,
3220000,3220000-103-1995-03393,19950529,,1,영업/정상,1,영업,,,,,02 5441646,143.29,135811,서울특별시 강남구 논현동 4-19번지 ,서울특별시 강남구 도산대로 132 (논현동),6039,세시봉,2019-07-29 16:56,U,40:00.0,단란주점,201983.7017,446107.2063,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,143.29,,,
3220000,3220000-103-1993-04080,19931107,,1,영업/정상,1,영업,,,,,02 5142244,82.41,135897,서울특별시 강남구 신사동 664-13번지 ,서울특별시 강남구 선릉로 827 (신사동),6018,파샤,2015-04-23 13:42,I,59:59.0,단란주점,203443.7323,447082.1888,단란주점,,,,,,,,,,,,,,N,82.41,,,
3220000,3220000-103-1999-02967,19991008,,1,영업/정상,1,영업,,,,,02 5175291,144.2,135821,서울특별시 강남구 논현동 106-8번지 ,서울특별시 강남구 언주로136길 5 (논현동),6058,메이플,2018-05-24 14:19,I,59:59.0,단란주점,203113.1777,446125.5781,단란주점,,,,,,,,,,,,,,N,144.2,,,
3220000,3220000-103-1995-03463,19950125,,1,영업/정상,1,영업,,,,,02 5661963,146.55,135881,서울특별시 강남구 삼성동 165-4번지 ,서울특별시 강남구 봉은사로112길 16 (삼성동),6172,텐프로 노래밤,2014-04-11 12:38,I,59:59.0,단란주점,205668.8287,445742.8239,단란주점,,,,,,,,,,,,,,N,146.55,,,
3220000,3220000-103-1994-03629,19940621,,1,영업/정상,1,영업,,,,,,145.43,135925,서울특별시 강남구 역삼동 747-22번지 .23 ,"서울특별시 강남구 논현로 403 (역삼동,.23)",,갤러리,2013-05-18 17:29,I,59:59.0,단란주점,203367.3985,443765.9702,단란주점,,,,,,,,,,,,,,N,145.43,,,
3220000,3220000-103-1993-04155,19931028,,1,영업/정상,1,영업,,,,,02 5406684,119.89,135821,서울특별시 강남구 논현동 115-22번지 ,서울특별시 강남구 언주로134길 6 (논현동),6061,마리,2003-11-29 0:00,I,59:59.0,단란주점,203125.055,446027.47,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,119.89,,,
3220000,3220000-103-2000-22918,20001229,,1,영업/정상,1,영업,,,,,2,95.63,135846,서울특별시 강남구 대치동 946-15번지 지하1층 ,"서울특별시 강남구 영동대로85길 6 (대치동,지하1층)",6181,골드,2007-06-13 0:00,I,59:59.0,단란주점,205494.0692,445025.8032,단란주점,,,,,,,,,,,,,,N,95.63,,,
3220000,3220000-103-2001-22960,20010110,,1,영업/정상,1,영업,,,,,02 5481681,135.72,135954,서울특별시 강남구 청담동 91-8번지 ,서울특별시 강남구 도산대로 429 (청담동),6016,후,2015-08-28 12:27,I,59:59.0,단란주점,203711.9896,446865.4161,단란주점,,,,,,,,,,,,,,N,135.72,,,
3220000,3220000-103-1997-03083,19970426,,1,영업/정상,1,영업,,,,,02 5629230,118.66,135911,서울특별시 강남구 역삼동 646-11번지 ,서울특별시 강남구 테헤란로21길 8 (역삼동),6132,미(美),2019-07-08 15:18,U,40:00.0,단란주점,202982.5625,444287.6278,단란주점,,,,,,,,,,,,,,N,118.66,,,
3220000,3220000-103-1997-03094,19970624,,1,영업/정상,1,영업,,,,,02 5777550,46.75,135962,서울특별시 강남구 개포동 1217번지 ,서울특별시 강남구 개포로 228 (개포동),6308,불꽃,2008-02-04 16:49,I,59:59.0,단란주점,204150.8242,441829.9176,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,46.75,,,
3220000,3220000-103-1997-03041,19971209,,1,영업/정상,1,영업,,,,,02 5794365,132.76,135855,서울특별시 강남구 도곡동 448-15번지 ,서울특별시 강남구 논현로 130 (도곡동),6302,샐비어,2015-01-22 10:50,I,59:59.0,단란주점,203776.518,442144.4079,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,132.76,,,
3220000,3220000-103-1997-03042,19971209,,1,영업/정상,1,영업,,,,,,154.91,135825,서울특별시 강남구 논현동 163-5번지 ,서울특별시 강남구 학동로2길 49 (논현동),6114,소개팅,2016-11-21 13:43,I,59:59.0,단란주점,202025.9164,445144.5486,단란주점,,,,,,,,,,,,,,N,154.91,,,
3220000,3220000-103-1997-19545,19971016,,1,영업/정상,1,영업,,,,,,122.04,135821,서울특별시 강남구 논현동 112-14 ,서울특별시 강남구 선릉로131길 18 (논현동),6059,디데이(D-day),2020-07-16 17:19,U,40:00.0,단란주점,203422.6988,446154.6053,단란주점,,,,,,,,,,,,,,N,122.04,,,
3220000,3220000-103-1994-03561,19940813,,1,영업/정상,1,영업,,,,,02 5188758,113.36,135819,서울특별시 강남구 논현동 97-7번지 ,서울특별시 강남구 언주로148길 19 (논현동),6054,와일드캣츠,2012-06-13 10:07,I,59:59.0,단란주점,203118.1286,446536.2528,단란주점,,,,,,,,,,,,,,N,113.36,,,
3220000,3220000-103-1994-03671,1994-05-27,,1,영업/정상,1,영업,,,,,234632388,142.2,135-860,서울특별시 강남구 도곡동 943-7,서울특별시 강남구 도곡로 112 (도곡동),6258,뉴욕 노래밤,2023-10-30 16:01,U,01:00.0,단란주점,202834.1023,443026.0337,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1995-03413,1995-05-08,,1,영업/정상,1,영업,,,,,,99.1,135-887,서울특별시 강남구 신사동 502-2,서울특별시 강남구 강남대로156길 8 (신사동),6035,(友)친구노래,2023-11-06 11:57,U,08:00.0,단란주점,201677.1304,446199.83,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03731,1994-04-09,,3,폐업,2,폐업,2023-12-26,,,,02 5698480,90.47,135-502,서울특별시 강남구 대치동 996-16,서울특별시 강남구 영동대로86길 17 (대치동),6174,영노래영,2023-12-26 12:39,U,08:00.0,단란주점,205718.6998,445123.514,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03923,1994-01-12,,1,영업/정상,1,영업,,,,,,90.24,135-827,서울특별시 강남구 논현동 197-20,서울특별시 강남구 강남대로112길 33 (논현동),6120,쉘부르,2024-04-16 11:56,U,08:00.0,단란주점,202320.5429,444875.2091,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03582,19940816,,1,영업/정상,1,영업,,,,,02 5167133,74.41,135996,서울특별시 강남구 논현동 211-19번지 ,서울특별시 강남구 언주로 645 (논현동),6105,텐,2009-08-14 10:29,I,59:59.0,단란주점,203021.0991,445777.8706,단란주점,,,,,,,,,,,,,,N,74.41,,,
3220000,3220000-103-1998-00663,19980901,,1,영업/정상,1,영업,,,,,,112.78,135955,서울특별시 강남구 청담동 119-11번지 ,서울특별시 강남구 도산대로 503 (청담동),6011,큐,2014-04-25 13:05,I,59:59.0,단란주점,204170.2194,446933.8504,단란주점,,,,,,,,,,,,,,N,112.78,,,
3220000,3220000-103-1998-03028,19980205,,1,영업/정상,1,영업,,,,,234522933,89.63,135928,서울특별시 강남구 역삼동 770번지 ,서울특별시 강남구 역삼로 214 (역삼동),6227,샤론,2017-11-21 11:34,I,59:59.0,단란주점,203524.4198,443794.4153,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,89.63,,,
3220000,3220000-103-1998-03009,19980209,,1,영업/정상,1,영업,,,,,02 5540050,100.35,135937,서울특별시 강남구 역삼동 836-23번지 ,서울특별시 강남구 강남대로62길 21 (역삼동),6254,리베 노래바큐,2014-03-18 12:13,I,59:59.0,단란주점,202871.7032,443174.3107,단란주점,,,,,,,,,,,,,,N,100.35,,,
3220000,3220000-103-1994-03826,19940207,,1,영업/정상,1,영업,,,,,02 5083724,145.88,135936,서울특별시 강남구 역삼동 830-35번지 ,서울특별시 강남구 역삼로3길 16 (역삼동),6243,케이원노래바(K1노래바),2018-01-05 17:57,I,59:59.0,단란주점,202712.9554,443599.4898,단란주점,,,,,,,,,,,,,,N,145.88,,,
3220000,3220000-103-1994-03828,19940207,,1,영업/정상,1,영업,,,,,02 5776677,141.23,135964,서울특별시 강남구 개포동 1237-5번지 ,서울특별시 강남구 논현로20길 16 (개포동),6307,피지엠(PGM),2018-06-25 16:02,I,59:59.0,단란주점,204014.7206,441775.4079,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,141.23,,,
3220000,3220000-103-1994-03616,19940706,,3,폐업,2,폐업,20220729,,,,205446229,162.64,135892,서울특별시 강남구 신사동 587-6,서울특별시 강남구 도산대로 205 (신사동),6026,쌍떼,2022-07-29 14:35,U,01:00.0,단란주점,202490.129,446507.4499,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03624,19940719,,1,영업/정상,1,영업,,,,,02 5152223,141.27,135896,서울특별시 강남구 신사동 643,서울특별시 강남구 압구정로42길 21 (신사동),6017,휘가로21,2022-08-26 14:04,U,08:00.0,단란주점,203051.8286,447256.1881,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1997-21852,19970423,,1,영업/정상,1,영업,,,,,02  553 3543,146.83,135915,서울특별시 강남구 역삼동 677-15,서울특별시 강남구 테헤란로37길 13-7 (역삼동),6142,메이드인헤븐,2022-06-27 10:46,U,09:00.0,단란주점,203476.079,444511.2054,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1999-04171,19991018,,1,영업/정상,1,영업,,,,,02 5404567,79.56,135889,서울특별시 강남구 신사동 539번지 ,서울특별시 강남구 도산대로15길 6 (신사동),6036,타라,2018-05-29 14:00,I,59:59.0,단란주점,202063.6027,446263.8066,단란주점,,,,,,,,,,,,,,N,79.56,,,
3220000,3220000-103-1999-19848,19991023,,1,영업/정상,1,영업,,,,,234536993,148.5,135875,서울특별시 강남구 삼성동 127-12번지 ,서울특별시 강남구 삼성로 531 (삼성동),6156,도도,2016-04-18 10:33,I,59:59.0,단란주점,204781.8123,445238.1465,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,148.5,,,
3220000,3220000-103-1997-03074,19970830,,1,영업/정상,1,영업,,,,,,80.71,135819,서울특별시 강남구 논현동 91-26번지 ,서울특별시 강남구 언주로150길 9 (논현동),6054,불꽃,2016-05-20 14:19,I,59:59.0,단란주점,203037.4541,446549.0023,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,80.71,,,
3220000,3220000-103-1994-03868,19940128,,1,영업/정상,1,영업,,,,,205125260,149.28,135819,서울특별시 강남구 논현동 97-18번지 ,서울특별시 강남구 언주로148길 9 (논현동),6054,부(BOO),2019-10-15 9:47,U,40:00.0,단란주점,203052.8865,446495.2411,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,149.28,,,
3220000,3220000-103-1994-03843,19940201,,1,영업/정상,1,영업,,,,,02 5404640,103.15,135819,서울특별시 강남구 논현동 91-24번지 ,서울특별시 강남구 언주로150길 7 (논현동),6054,얼바인,2012-03-19 15:52,I,59:59.0,단란주점,203022.9144,446543.1722,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,103.15,,,
3220000,3220000-103-1995-03329,19951013,,1,영업/정상,1,영업,,,,,02 5406061,104.21,135957,서울특별시 강남구 청담동 125-22번지 ,서울특별시 강남구 도산대로 521 (청담동),6013,마이웨이,2010-11-15 17:55,I,59:59.0,단란주점,204383.1121,446959.8486,단란주점,1,1,기타,자율,상수도전용,,,,,,,,,N,104.21,,,
3220000,3220000-103-1995-03314,19951018,,1,영업/정상,1,영업,,,,,,77.76,135514,서울특별시 강남구 역삼동 734-21번지 ,서울특별시 강남구 역삼로 207 (역삼동),6224,하이힐,2019-04-26 16:24,U,40:00.0,단란주점,203461.4302,443797.8533,단란주점,,,,,,,,,,,,,,N,77.76,,,
3220000,3220000-103-1995-03299,19951019,,1,영업/정상,1,영업,,,,,02 5531833,109.27,135513,서울특별시 강남구 역삼동 704-18번지 ,서울특별시 강남구 언주로98길 35 (역삼동),6148,팡팡노래바 큐(Q),2020-05-18 10:25,U,40:00.0,단란주점,203876.7236,444729.5882,단란주점,,,,,,,,,,,,,,N,109.27,,,
3220000,3220000-103-1994-03910,19940103,,1,영업/정상,1,영업,,,,,02 5110593,139.04,135827,서울특별시 강남구 논현동 185-1 ,서울특별시 강남구 강남대로118길 40 (논현동),6120,애플노래타운,2020-11-11 11:28,U,40:00.0,단란주점,202273.6874,444986.5949,단란주점,,,,,,,,,,,,,,N,139.04,,,
3220000,3220000-103-2003-00003,2003-04-24,,1,영업/정상,1,영업,,,,,02 5632939,135.59,135-920,서울특별시 강남구 역삼동 719-8 지하1층,"서울특별시 강남구 테헤란로34길 5 (역삼동,지하1층)",6221,에스 노래바,2023-08-23 13:22,U,05:00.0,단란주점,203486.7216,444338.4786,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1994-03907,19940112,,1,영업/정상,1,영업,,,,,205673512,82.58,135913,서울특별시 강남구 역삼동 650 ,서울특별시 강남구 논현로 570 (역삼동),6135,로렌(Loren),2021-10-28 12:28,U,40:00.0,단란주점,202959.7693,444989.8337,단란주점,0,0,,,,0,0,0,0,0,,0,0,Y,82.58,,,
3090000,3090000-103-2015-00001,20150216,,1,영업/정상,1,영업,,,,,,66.93,132898,서울특별시 도봉구 창동 13-2 B101호,"서울특별시 도봉구 마들로11길 57, B1층 101호 (창동, EQ빌딩)",1414,창동노래타운,2022-09-16 17:39,U,08:00.0,단란주점,204357.3828,461235.7633,,,,,,,,,,,,,,,,,,,
